hash,author,date,repo,subject,project,confidence,automated
05da537a6214aa85c2bf6a8eee35aa6a241bf79a,Thijn,2025-02-21T10:59:30+01:00,opencatalogi,Merge pull request #204 from ConductionNL/feature/IBOC-160/stats-graph-dark-mode,14283/119/02,low,true
b388d288bcc4aaa1a63c6ae869d9049c428a4ed2,Remko Huisman,2025-02-20T17:13:43+01:00,opencatalogi,Merge pull request #202 from ConductionNL/feature/IBOC-154/multi-file,14283/119/02,low,true
9dcce54eea3899f785e7ed8488e868b43f5478c6,Remko,2025-02-20T17:10:09+01:00,opencatalogi,Right file size fix,14283/119/02,low,false
8c514a4573bc0334406055436ba93e1a926c4b67,Remko Huisman,2025-02-20T17:09:09+01:00,opencatalogi,Update src/modals/attachment/AddAttachmentModal.vue,14283/119/02,low,false
85196945e08a8b88e0fe61c7120350f6c646f410,Thijn,2025-02-20T13:19:21+01:00,opencatalogi,fixed graph theme,14283/119/02,low,false
422db0827616d6fbabdb515dffe63856057e019b,Thijn,2025-02-19T17:00:49+01:00,opencatalogi,fixed eigenschap bug,14283/119/02,low,false
5400b6f15200948523f9b62ea15560f3ab1268cb,Thijn,2025-02-19T15:50:28+01:00,opencatalogi,Merge pull request #201 from ConductionNL/feature/IBOC-157/acties-top-right,14283/119/02,low,true
c295cb5c511a352b5e8487c4299cc46d581e7314,Thijn,2025-02-19T15:50:03+01:00,opencatalogi,Merge pull request #200 from ConductionNL/feature/IBOC-156/image-field-fix,14283/119/02,low,true
81d399fd35754aee5accaaa7039dda59c301801b,Thijn,2025-02-19T15:49:23+01:00,opencatalogi,Merge pull request #197 from ConductionNL/feature/IBOC-145/TOOI-fix,14283/119/02,low,true
4554fd56a42d8ee558fbf1f53241fdb0770fa83f,Thijn,2025-02-19T15:48:34+01:00,opencatalogi,Merge pull request #192 from ConductionNL/feature/IBOC-139/drag-fix,14283/119/02,low,true
45c153529d0ae8f647e37d1d0b9342c35b9f76c0,Remko,2025-02-19T14:39:27+01:00,opencatalogi,Fixed edit tags,14283/119/02,low,false
91a558648dbeab33c0ce8fc8b4c6060237e9538f,Thijn,2025-02-19T14:13:56+01:00,opencatalogi,put actions button at top right no matter what,14283/119/02,low,false
fd8311baac9d948cb5a33ebc581f683f19d9dffc,Thijn,2025-02-19T13:54:30+01:00,opencatalogi,fixed image field bug,14283/119/02,low,false
04bd630a3e8b8b12ff6dce78fb1e29181cd2ec80,Thijn,2025-02-19T12:51:35+01:00,opencatalogi,Merge pull request #196 from ConductionNL/feature/IBOC-161/admin-settings-opschonen,14283/120/01,medium,true
d8ce5dc66dd1f7774497e98ee844ec5205ecfe76,Remko,2025-02-19T10:54:15+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-154/multi-file,14283/119/02,low,true
eee3151bce75a187be1bbe2373978512211811b6,GitHub Action,2025-02-18T21:15:54+00:00,opencatalogi,Bump version to 0.6.64,14283/119/02,low,true
f42d6128118f66ed92f4fca93e95f9dc0056714e,Ruben van der Linde,2025-02-18T22:15:30+01:00,opencatalogi,Merge pull request #199 from ConductionNL/development,14283/119/02,low,true
240911db5d8cb8ba72a78942b7d01b63729f9c47,Remko Huisman,2025-02-18T21:37:45+01:00,opencatalogi,Merge pull request #195 from ConductionNL/feature/OP-453/audit-trials,14283/120/01,medium,true
9268f24e5102bde568e32372e3fa92aa52874ed3,Remko,2025-02-18T21:31:45+01:00,opencatalogi,Merge branch 'feature/IBOC-154/multi-file' into feature/OP-453/audit-trials,14283/120/01,medium,true
c44be31451f2d3cc0ca351217d52fc40ffa59a6e,Remko,2025-02-18T21:31:37+01:00,opencatalogi,cleanup,14283/119/02,low,false
069df94d9000253bcc8965102a7b6d04200e5057,Remko,2025-02-18T21:28:14+01:00,opencatalogi,Fixed frontend,14283/119/02,low,false
50d881804d8cba7bcc2a545fc85be9771a38b566,Remko,2025-02-18T21:27:09+01:00,opencatalogi,Updated file to binary,14283/119/02,low,false
8d306f4fbb5ae6b3267210f76baa4568a335d203,Remko,2025-02-18T21:26:20+01:00,opencatalogi,cleanup,14283/119/02,low,false
2e5aed3adb12d502fa26f292b8d890e94b6760dc,Remko,2025-02-18T21:24:42+01:00,opencatalogi,Update,14283/119/02,low,false
22e40c7d07cb9f540a4a522966cd9834b316480a,Remko,2025-02-18T19:58:01+01:00,opencatalogi,Fix for tagging files,14283/119/02,low,false
dafc8d9096744cc54c9442a9b5f4d64ccf83ab62,Wilco Louwerse,2025-02-18T18:03:33+01:00,opencatalogi,Fix for tagging files,14283/119/02,low,false
6221afb357d157523e025b27137aedc053c9b8cf,Remko,2025-02-18T16:52:36+01:00,opencatalogi,Merge remote-tracking branch 'origin/feature/OP-453/audit-trials' into test-multi-file,14283/120/01,medium,true
48ebc4602f8c1eb87876e89fa08a1568891276fa,Remko,2025-02-18T16:52:22+01:00,opencatalogi,Updated file to binary,14283/119/02,low,false
a5e78dca3b5521bb3750f57a75fd1cf202fb10fb,Ruben van der Linde,2025-02-18T15:31:26+01:00,opencatalogi,SMall bit of code cleanup,14283/119/01,low,false
244d23ecdc2508f9b4c4f0104f07d4943c267ca8,Ruben van der Linde,2025-02-18T15:16:43+01:00,opencatalogi,Lets try to get the tags,14283/119/02,low,false
2a4cff0ea5d2c80b51e10c0cf1265a12b25ee0cb,Remko,2025-02-18T15:16:30+01:00,opencatalogi,Merge remote-tracking branch 'origin/feature/OP-453/audit-trials' into test-multi-file,14283/120/01,medium,true
aff4216501c840c2cce65b0b347323aaf9e89c4e,Ruben van der Linde,2025-02-18T15:15:46+01:00,opencatalogi,Multi file support on the controller,14283/119/01,medium,false
e6e4188a37ee7441c1dfb8d09bb5c9c1da37e88b,Thijn,2025-02-18T15:00:08+01:00,opencatalogi,fixed issue with schema not existing,14283/119/02,medium,false
1aca4771ea6efa597077a1bd2504d07278fdf3d2,Remko,2025-02-18T14:58:57+01:00,opencatalogi,fixed testing,14283/119/02,low,false
cd5703922c77104109c8d1c9a07adb9855ebbb3d,Remko,2025-02-18T14:53:02+01:00,opencatalogi,Merge branch 'feature/IBOC-154/multi-file' into test-multi-file,14283/119/02,low,true
a693cd4853c9cddf4a4b785c997a910888828f70,Thijn,2025-02-18T14:43:30+01:00,opencatalogi,fixed TOOI regex,14283/119/02,low,false
7762a6ed72346b82d4f104b62fd8cd902baebbc8,Remko,2025-02-18T14:37:51+01:00,opencatalogi,WIP,14283/119/02,low,false
1625abecbb49f8819e3a016debc7ab9aa7f9241e,Ruben van der Linde,2025-02-18T14:04:06+01:00,opencatalogi,OP-453: Add multipart file upload,14283/119/02,low,false
95857d35c969baf591b2bb8b01f48963d11a49bc,Ruben van der Linde,2025-02-18T14:04:05+01:00,opencatalogi,Add endpoint for multipart,14283/119/02,low,false
a8fc2a056a75051a9cb6f93545325839be112c83,Ruben van der Linde,2025-02-18T13:36:31+01:00,opencatalogi,Small bits of insight based on the Open Register code,14283/119/02,medium,false
e60f05c40cba52a091ba99bc8be597766cc447a0,Ruben van der Linde,2025-02-18T13:13:59+01:00,opencatalogi,Missed some formating,14283/119/02,low,false
d4f30072ceed3a41f5096cd28431acc589e61a75,Ruben van der Linde,2025-02-18T13:05:49+01:00,opencatalogi,First small fixes,14283/119/02,low,false
1ad8be6e219e10e64ce7a49a04d3c4c8f1cfc9a3,Ruben van der Linde,2025-02-18T12:58:37+01:00,opencatalogi,Hotfix on the old create attachment endpoint,14283/119/02,low,false
921bcd27b88ab526b6631fbb9a70d10820c1ff60,Thijn,2025-02-18T12:25:38+01:00,opencatalogi,admin settings opgeschoond,14283/120/01,medium,false
3e57fe46867cd297cf80516fe9542708e4a4d090,Ruben van der Linde,2025-02-18T12:17:15+01:00,opencatalogi,"File, Audit trails and note refactor",14283/119/01,medium,false
ef95332c52b4f1c7e5b930e7bfb98ccd7c036bc7,Ruben van der Linde,2025-02-18T11:04:40+01:00,opencatalogi,Merge pull request #194 from ConductionNL/feature/REGISTERS-112/remove-guest-acount,14283/119/02,medium,true
bbe5ac8503a6b41c89ff39e19d3f4995bd1b91a4,Ruben van der Linde,2025-02-18T10:58:22+01:00,opencatalogi,Remove guest user,14283/120/01,medium,false
b2d62f206871907f795f6484d6b40684241bf14a,rubenvdlinde,2025-02-18T06:59:27+00:00,opencatalogi,Deploy website - based on 74407aaf49eb6c9502ba7757422c0c8d134b2c11,14283/119/02,low,false
74407aaf49eb6c9502ba7757422c0c8d134b2c11,Ruben van der Linde,2025-02-18T07:57:13+01:00,opencatalogi,Fix CNAME and style,14283/119/02,low,false
c7a0069607681adee712a01912c273b114e682d9,rubenvdlinde,2025-02-17T22:09:47+00:00,opencatalogi,Deploy website - based on e54f0348605002617b6a4c7aad3dfb90eb919b84,14283/119/02,low,false
e54f0348605002617b6a4c7aad3dfb90eb919b84,Ruben van der Linde,2025-02-17T23:06:55+01:00,opencatalogi,Sidbar en config fix,14283/120/01,low,false
65a56380e4bd074346861355ec9a7c98b74959db,Ruben van der Linde,2025-02-17T23:01:08+01:00,opencatalogi,Logo,14283/120/02,low,false
cdfcfb8581559a793f5e81a632ddd89e1622169f,Ruben van der Linde,2025-02-17T22:57:19+01:00,opencatalogi,Lets not create an issue on failure,14283/119/02,low,false
e8fe3b3f9f7856ac69a52b7bc466ba591e3dfe00,Ruben van der Linde,2025-02-17T22:52:48+01:00,opencatalogi,Fixing the side bar,14283/119/02,low,false
a7d89134abc0f762f2df60370da2951da09572fb,Ruben van der Linde,2025-02-17T22:46:48+01:00,opencatalogi,Issue template,14283/119/02,low,false
11943bb3127ad3dfb7f83e636fdcf2563addd3aa,Ruben van der Linde,2025-02-17T22:40:19+01:00,opencatalogi,Proper logo,14283/120/02,low,false
4b9619a83d0b35ccd681ac0c3187a2f20f8608d3,Ruben van der Linde,2025-02-17T22:35:15+01:00,opencatalogi,Website update,14283/119/02,low,false
e70f6fc5faf2f2c0a1d60d1c3e351501df9b227c,Ruben van der Linde,2025-02-17T22:09:13+01:00,opencatalogi,Merge branch 'development' into documentation,14283/119/02,low,true
a8c9b59f2c66bc345f86d1aaed2b6d141fe1151d,Thijn,2025-02-17T16:12:43+01:00,opencatalogi,Merge pull request #193 from ConductionNL/feature/OP-454/fix-menu-settings-save,14283/120/01,low,true
2d872a325a815fd43e797f77c2dda06924d0705c,Thijn,2025-02-17T15:38:14+01:00,opencatalogi,fixed menu not being saved,14283/119/02,low,false
c6caf4ede242bf4e9d535968b10a88ed07ced9f1,Thijn,2025-02-17T13:48:38+01:00,opencatalogi,fixed menu items drag and save function,14283/119/02,low,false
dca3c6e386ff9c3d22ff3b587e549c6d198bef71,GitHub Action,2025-02-13T16:04:57+00:00,opencatalogi,Bump version to 0.6.63,14283/119/02,low,true
699cd5e4607dcae970749656a3f3f77fa388b398,Remko Huisman,2025-02-13T17:04:13+01:00,opencatalogi,Merge pull request #191 from ConductionNL/development,14283/119/02,low,true
84cc2971b19cb7506a05ece264839d2df351c689,Remko Huisman,2025-02-13T16:57:41+01:00,opencatalogi,Merge pull request #184 from ConductionNL/feature/IBOC-139/menu-drag-bug,14283/119/02,low,true
9b43bbb0466d738d65c97a9da5c8c89193b8d5fa,Remko Huisman,2025-02-13T16:53:12+01:00,opencatalogi,Merge pull request #190 from ConductionNL/feature/IBOC-140/file-refactor,14283/119/01,medium,true
14a9e41c2b346852476666ec1878a9739f7c3489,Remko,2025-02-13T16:45:50+01:00,opencatalogi,Fixed open map button,14283/119/02,low,false
0b2f8ef3d718df92e015d6dd33678b7ecac6966a,Remko,2025-02-13T14:39:59+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-140/file-refactor,14283/119/01,medium,true
bbf353daf07a075cf1c909c6857759ca9268cdee,GitHub Action,2025-02-13T12:39:22+00:00,opencatalogi,Bump version to 0.6.62,14283/119/02,low,true
0fd97d1179c896e3d0ab3474d8b0fac8dadfdb79,Remko Huisman,2025-02-13T13:38:55+01:00,opencatalogi,Merge pull request #189 from ConductionNL/development,14283/119/02,low,true
477fe4c3ba5fb53980486eab2654fecf08447358,Wilco Louwerse,2025-02-13T09:59:26+01:00,opencatalogi,Merge pull request #188 from ConductionNL/feature/IBOC-140/file-refactor,14283/119/01,medium,true
2668151a54683a9fe032aebadaacc8262d3bb43f,Wilco Louwerse,2025-02-13T09:36:34+01:00,opencatalogi,Put back CatalogiController for now,14283/119/02,high,false
a507edcd6e069f40db616aa497eaadd81963ade7,GitHub Action,2025-02-12T14:06:10+00:00,opencatalogi,Bump version to 0.6.61,14283/119/02,low,true
cc0391c927aa6e214b4b266ec928ffee450bd770,Ruben van der Linde,2025-02-12T15:05:39+01:00,opencatalogi,Merge pull request #187 from ConductionNL/development,14283/119/02,low,true
fb1a6c18ab042d24de9c95d4896364306b576c79,Ruben van der Linde,2025-02-12T14:23:17+01:00,opencatalogi,Merge pull request #185 from ConductionNL/feature/IBOC-140/file-refactor,14283/119/01,medium,true
1d3f90539a90c4174c3c1f52ee56f6c535c04149,Remko,2025-02-12T14:18:39+01:00,opencatalogi,Added requested changes,14283/119/02,low,false
30081b07b45861c8c82ea3dd2357a5090bd67dba,Remko Huisman,2025-02-12T14:14:03+01:00,opencatalogi,Update src/sidebars/dashboard/DashboardSideBar.vue,14283/119/02,medium,false
dff677c806fa78f9ff2317ee8dae69c121f6dd89,Remko,2025-02-11T17:57:59+01:00,opencatalogi,Updated icon,14283/119/02,low,false
ede0fb1d1f4ba37049138aad99adef9bef5d2786,Remko Huisman,2025-02-11T17:15:25+01:00,opencatalogi,Merge pull request #186 from ConductionNL/hotfix/adminsettings,14283/120/01,medium,true
1a496fc42478ea44be2dad8bd5cc8669fed3dc3e,Remko,2025-02-11T13:55:16+01:00,opencatalogi,Possible adminsettings fix,14283/120/01,medium,false
c0c51be1a70a7e576c033ddc6d48b52684f8c612,Remko,2025-02-11T17:12:16+01:00,opencatalogi,Small fix,14283/119/02,low,false
0cc983b8144d8d8505849d26bbce650626658a5d,Ruben van der Linde,2025-02-11T16:07:16+01:00,opencatalogi,Merge branch 'feature/IBOC-140/file-refactor' of https://github.com/ConductionNL/opencatalogi into feature/IBOC-140/file-refactor,14283/119/02,high,true
666ae6a35f6b1392c5277327e00633d02185f4ec,Ruben van der Linde,2025-02-11T16:07:14+01:00,opencatalogi,Clean up the labels,14283/119/02,low,false
8669a1d4ec2371597e765e1af5ac5bfffe310b46,Thijn,2025-02-11T14:14:39+01:00,opencatalogi,bug fix,14283/119/02,low,false
bff137f55f83b365dc91d885e554440b435ef6b3,Remko,2025-02-11T13:55:16+01:00,opencatalogi,Possible adminsettings fix,14283/120/01,medium,false
a055490bc8bb2575e2e7180edaf38c8f56ef038b,Ruben van der Linde,2025-02-11T12:02:09+01:00,opencatalogi,Set the guest user on the session,14283/120/01,medium,false
40adaee7723d2aeaaab294b5dfe7ffba08b88853,Ruben van der Linde,2025-02-11T11:27:26+01:00,opencatalogi,Id fix,14283/119/02,low,false
1e14f93fe320607bd32c80103273013bf15a5247,Ruben van der Linde,2025-02-11T11:04:07+01:00,opencatalogi,Set attachements to,14283/119/02,low,false
ba6a1927a361ebf8879b9b18ad7ca9abac4b0828,Ruben van der Linde,2025-02-11T10:56:49+01:00,opencatalogi,Setting up the new open catalogi docusaures from a cop of open registers,14283/119/02,high,false
7a1e1781da6405244cb364097f11db9c87083d40,Thijn,2025-02-10T16:10:18+01:00,opencatalogi,made a new system to recognize which item to edit,14283/119/02,low,false
9a173c4e3a9c3b7d096b1d43b1a7443d0fb570bd,Ruben van der Linde,2025-01-31T08:26:19+01:00,opencatalogi,Use files in the open catalogi view,14283/119/02,high,false
10aa349259bcf66134752c003cc97cd39221f3f3,Ruben van der Linde,2025-01-30T20:30:40+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/IBOC-99/objects-controller,14283/119/02,low,true
2a6609909123704c5cc30c39c811ab69f78f1d3a,GitHub Action,2025-01-30T14:12:47+00:00,opencatalogi,Bump version to 0.6.60,14283/119/02,low,true
e4706081d03dc35b732d7948b9e24770d4637615,Thijn,2025-01-30T15:12:21+01:00,opencatalogi,Merge pull request #183 from ConductionNL/development,14283/119/02,low,true
d670a45afa620d3d3a9d23aaa1b7c06ba81cbab5,Remko Huisman,2025-01-30T15:10:08+01:00,opencatalogi,Merge pull request #182 from ConductionNL/feature/IBOC-137/pages-content,14283/119/02,low,true
0353393c2374d8789c9eda548ab769e287900947,Remko,2025-01-30T15:09:51+01:00,opencatalogi,cleanup,14283/119/02,low,false
164254475004f444282d7ee17922ae210ae79d15,Remko,2025-01-30T15:05:02+01:00,opencatalogi,Menu item fixes,14283/119/02,low,false
6ba27e71b4da3b91fb2a37e9a1c305edc0570c53,Thijn,2025-01-30T14:38:28+01:00,opencatalogi,changed slug error message,14283/119/02,high,false
fec106aebffe07502f20c52c0dc8d13b39177146,Thijn,2025-01-30T14:37:50+01:00,opencatalogi,removed / from requirement,14283/119/02,low,false
36b5f77a973cc94d853513874c4b7fe90d9ea99a,Thijn,2025-01-30T14:09:03+01:00,opencatalogi,removed uuid since its not needed,14283/119/02,low,false
a5067f0a4f75abf80851db3c2c2e920457fab6b2,Thijn,2025-01-30T13:54:06+01:00,opencatalogi,finished editing contents,14283/119/02,low,false
767a42abbba34d4d4c45bb0782a38474f69e7bdb,Thijn,2025-01-30T12:04:39+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-137/pages-content,14283/119/02,low,true
2409bdb94f2aa0349a711ce1c7c9e8aaedc95cf2,Thijn,2025-01-29T17:28:21+01:00,opencatalogi,added draggable and save-able contents list,14283/119/02,low,false
69ea7884c797544a5e7a5c536ebb7bb53353da0c,Thijn,2025-01-29T16:15:59+01:00,opencatalogi,Merge pull request #181 from ConductionNL/feature/IBOC-134/menu-items,14283/119/02,low,true
7962933bb01234e3aaaf41e543583b3cf91c2de3,Thijn,2025-01-29T16:15:25+01:00,opencatalogi,changed weird name to footer,14283/119/02,low,false
3358a32181952bcce3207e0dd822b32091bbdf5a,Thijn,2025-01-29T16:13:43+01:00,opencatalogi,added drag en drop save functionaliteit,14283/119/02,low,false
a5f2a27721cab0bf2aa60fee941944615e53ad8d,Thijn,2025-01-29T13:44:14+01:00,opencatalogi,fixed a few bugs,14283/119/02,low,false
b10718caa9769c40eb4a2bc98a964502fdc8facc,Thijn,2025-01-29T13:25:47+01:00,opencatalogi,made link optional,14283/119/02,low,false
473a65a562630449bc8f4cbbfc87a58edb02a530,Thijn,2025-01-28T17:59:07+01:00,opencatalogi,WIP - did most of the requirements for the issue,14283/119/02,low,false
520cee0aa24781eb874c5fdce5e6aab0513d8980,Ruben van der Linde,2025-01-27T15:00:19+01:00,opencatalogi,Picking up the files from the nextcloud share,14283/119/02,low,false
d1d724bb14af1e037cc6aec06e705bdfd31e9cef,Ruben van der Linde,2025-01-24T14:19:39+01:00,opencatalogi,Code cleanup on store usage,14283/119/01,low,false
d2d4258821053dcdf86b7d8c4464889ddb759681,Ruben van der Linde,2025-01-24T10:32:13+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/IBOC-99/objects-controller,14283/119/02,low,true
1740c5f30a56f57bd49f620ebca78bcad1830e96,Ruben van der Linde,2025-01-24T10:31:20+01:00,opencatalogi,Merge branch 'feature/IBOC-99/objects-controller' of https://github.com/ConductionNL/opencatalogi into feature/IBOC-99/objects-controller,14283/119/02,high,true
c130864b1e8b2b0a9c56200b47b9e0706dc5400e,Ruben van der Linde,2025-01-24T10:31:16+01:00,opencatalogi,Codeclean up,14283/119/02,low,false
2b9ed538e937cec3548fd0fa24f3ac8417e576ec,Thijn,2025-01-22T16:47:36+01:00,opencatalogi,Merge pull request #180 from ConductionNL/feature/IBOC-107/kopie-menu,14283/119/02,low,true
82a8c3cb2e64d582d5b3c748d79d35c17b3b6cfd,Thijn,2025-01-22T16:45:11+01:00,opencatalogi,added copy menu option,14283/119/02,low,false
e49a3cfeecdeacb65a2f91f4f54f924493682684,Thijn,2025-01-22T15:55:37+01:00,opencatalogi,Merge pull request #179 from ConductionNL/feature/IBOC-95/delete-page-modal,14283/119/02,low,true
ce54eb5066ebc33e2d6070cbabeb61325642ad53,Thijn,2025-01-22T13:25:12+01:00,opencatalogi,fixed delete page modal functionality,14283/119/02,low,false
5e9f7920fb848ff38705c04a044e1818f735d359,GitHub Action,2025-01-21T15:29:14+00:00,opencatalogi,Bump version to 0.6.59,14283/119/02,low,true
efacdfc4453c08a3190b0c5a7ec368df82f64241,Remko Huisman,2025-01-21T16:28:49+01:00,opencatalogi,Merge pull request #178 from ConductionNL/development,14283/119/02,low,true
b02ad9e293f236b67f809e4a307fa1c8699477db,Remko Huisman,2025-01-21T16:28:05+01:00,opencatalogi,Merge pull request #177 from ConductionNL/feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
67911a7493c396636283e450a97a76e02bb0975f,Remko,2025-01-21T16:27:35+01:00,opencatalogi,cleanup,14283/119/02,low,false
c38871bd9151954eb0ebe0833f98f3223a732a30,Remko,2025-01-21T16:26:45+01:00,opencatalogi,fix saveObjected out of sync with openregister,14283/120/02,high,false
76cced0b3783f15bc21c9f1615a865545dcc1f6e,GitHub Action,2025-01-21T15:15:17+00:00,opencatalogi,Bump version to 0.6.58,14283/119/02,low,true
ee730c970dc325ef4d7de52898ea226cc03703e4,Remko Huisman,2025-01-21T16:14:47+01:00,opencatalogi,Merge pull request #176 from ConductionNL/development,14283/119/02,low,true
7d9ea48fd0bb0851911250394f47be897418a1b0,Remko Huisman,2025-01-21T16:14:02+01:00,opencatalogi,Merge pull request #175 from ConductionNL/feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
8ea4a8604ebb8dccbedc3b4b274449b92e718c3d,Remko,2025-01-21T16:12:10+01:00,opencatalogi,cleanup,14283/119/02,low,false
b8bb570e87dbf26a30394a30690be64fdec8e1ed,Remko,2025-01-21T16:10:45+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
c5278de6346899cc4f6b3eb6ea2a96d6d777bf8e,GitHub Action,2025-01-21T15:04:46+00:00,opencatalogi,Bump version to 0.6.57,14283/119/02,low,true
7e2406fdea1e9b177b72f9c9dcb255b42964a46e,Remko Huisman,2025-01-21T16:04:19+01:00,opencatalogi,Merge pull request #173 from ConductionNL/development,14283/119/02,low,true
b84368e2976a0cb528e46cbc8ecb9f77833136a1,Remko Huisman,2025-01-21T14:58:06+01:00,opencatalogi,Merge pull request #174 from ConductionNL/feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
91c11a68fa0e92d3d69a55be4f874724ef73ca61,Remko,2025-01-21T14:53:25+01:00,opencatalogi,added link,14283/119/02,low,false
e4247d227902062184c4cbe020c64060a4c69838,Thijn,2025-01-21T14:44:52+01:00,opencatalogi,cleanup,14283/119/02,low,false
f4be269a1274f8d65b300f2f42ec5e2103c41312,Thijn,2025-01-21T14:27:24+01:00,opencatalogi,fixed bug with editing menu item,14283/119/02,low,false
07d1015e1359a13f1967708475a53944a092b2d1,Remko,2025-01-21T12:17:34+01:00,opencatalogi,cleanup,14283/119/02,low,false
4819d55c040c05d76b2b9cd0d0c8386a470f6876,Remko,2025-01-21T12:15:01+01:00,opencatalogi,Merge remote-tracking branch 'origin/feature/IBOC-107/nextcloud-menu' into feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
db304064515ca6256bb1edc94000f4daebf03117,Remko,2025-01-21T12:14:55+01:00,opencatalogi,Added types,14283/119/02,low,false
9924a691a69d3201f88ade474e9e8b297105d25d,Robert Zondervan,2025-01-21T11:46:35+01:00,opencatalogi,WIP on feature/IBOC-99/objects-controller,14283/119/02,low,false
1e8a64067aa2218a2b5f067c0706d0b95bc21493,Remko,2025-01-21T11:43:24+01:00,opencatalogi,updated controlers,14283/120/01,high,false
776d41ee376a66cc2a6d60f38703e8e432bd4d84,Remko,2025-01-21T11:25:32+01:00,opencatalogi,updated detail page,14283/119/02,low,false
69050b2b93a47ee771c662f434a6f2d8b33b964b,Remko,2025-01-21T11:12:43+01:00,opencatalogi,Lint,14283/119/01,low,false
ba9e01181cf3b4a151dff5722605d78914a2e359,Remko,2025-01-21T11:09:06+01:00,opencatalogi,Merge branch 'development' into feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
7434ca19dfc92df4d2127f449066f90dfc83d519,Remko,2025-01-21T11:03:34+01:00,opencatalogi,fixed menu modals,14283/119/02,low,false
faea2c6151d6ae85ff086769a3b661fae1dceb18,Remko Huisman,2025-01-21T10:52:40+01:00,opencatalogi,Merge pull request #172 from ConductionNL/feature/IBOC-99/objects-controller-merge,14283/119/02,low,true
6b14d21af779b039423c0e2a5dde21b96d37abd7,Robert Zondervan,2025-01-21T10:24:19+01:00,opencatalogi,Fix breaking issue,14283/119/02,low,false
116e0475a388abc1cfffe1466e44a075aa5eacf3,Remko,2025-01-20T18:00:39+01:00,opencatalogi,Added menu endpoint,14283/119/02,low,false
f422bbacf39e4f1608770a8ee4281732bb5ae3d6,Thijn,2025-01-20T15:45:56+01:00,opencatalogi,fixed 500 error,14283/120/02,medium,false
541e9729826aecfd0a7a16b5bc6d8bac6ee53d58,Remko,2025-01-20T14:36:56+01:00,opencatalogi,fix 500 error,14283/120/02,medium,false
f3a5f0913ef12fa739fa23f5b3c086a6746f13e1,Remko,2025-01-20T14:33:03+01:00,opencatalogi,Merge remote-tracking branch 'origin/development' into feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
5c64cb8289eb2766e3727fa5b02eb3c6bfaf280e,Remko Huisman,2025-01-20T14:03:16+01:00,opencatalogi,Merge pull request #171 from ConductionNL/feature/IBOC-94/pages-detail,14283/119/02,low,true
d0f890eb2286cdbd6d685c239f59233116c8fd33,Remko,2025-01-20T12:51:02+01:00,opencatalogi,Updated detail page,14283/119/02,low,false
35e9e7b8b880db01a9cb82107f16ba10e256fb9d,Remko Huisman,2025-01-20T12:47:20+01:00,opencatalogi,Merge pull request #170 from ConductionNL/revert-168-feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
0a07f2b3dbcfd1a826cd38d2e556c3f8b4175324,Remko Huisman,2025-01-20T12:46:38+01:00,opencatalogi,"Revert ""feature/IBOC-107/nextcloud-menu""",14283/119/02,low,true
39a3fa1ccb2e195cc713ff308c44e8c49c809f97,Remko Huisman,2025-01-20T12:46:20+01:00,opencatalogi,Merge pull request #168 from ConductionNL/feature/IBOC-107/nextcloud-menu,14283/119/02,low,true
0a404e59b52d2edd97a5a0eeeaaec83bd67a3d8b,Remko Huisman,2025-01-20T12:46:05+01:00,opencatalogi,Merge pull request #169 from ConductionNL/feature/IBOC-94/slug-values,14283/119/02,high,true
61446ac8f7ec22ca6b84063ec7408a1be7570096,Remko,2025-01-20T12:20:58+01:00,opencatalogi,small fix,14283/119/02,low,false
16bc55ce6b34bf00e263fddf93801262ccaceea1,Remko,2025-01-20T11:41:03+01:00,opencatalogi,cleanup,14283/119/02,low,false
8a800b93d1e83dc1143d97effdbea9779c4e97ec,Thijn,2025-01-20T11:36:30+01:00,opencatalogi,finished pages contents modal + edit fixes,14283/119/02,low,false
7d81cff778fa580dcf63a0ccbd0291f3a2b42562,Thijn,2025-01-20T09:09:06+01:00,opencatalogi,WIP - pages modal improvement,14283/119/02,low,false
991504c9ee8392be49179604855fdf9b3cb03f78,Remko,2025-01-17T11:11:20+01:00,opencatalogi,Backend fix,14283/119/02,low,false
bdacfc4b7ef96c479c6ac53f3b8b55a05f924e5b,Remko,2025-01-17T11:32:44+01:00,opencatalogi,english to dutch,14283/119/02,low,false
a97ad60c71a016bcc2c14c87257da8a694d94a29,Remko,2025-01-17T11:26:37+01:00,opencatalogi,Fixed menu modals and details,14283/119/02,low,false
e623ca22482ce48deff5ece9be9079f40cbe0bbb,Remko,2025-01-17T11:18:42+01:00,opencatalogi,Lint,14283/119/01,low,false
